order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,qty,price,datetime,city,country,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
131,478,Emilia Church,0382778514294,On Education,philosophy,2,6,$25.99,2021-06-18 21:02:12,Bristol,Japan,Bookoutlet.com,2a9309ff-95f4-4fcc-92f3-bec78da2a11d,Y,
132,312,Benvenuto Terán,2954604860646,Age of the Warrior,history,3,4,$23.99,2021-10-04 03:38:01,Uyo,Nigeria,Booksamillion.com,aaaa1568-7b01-4113-b61f-1c36a56815ba,N,Failed to connect to server
133,324,Charlotte Pedroni,6447592211669,Angels & Demons,fiction,3,5,$25.99,2021-04-01 00:25:10,Merida,Mexico,Ebay.com,3c88dd9f-1d55-4aac-93fe-085828275c8c,Y,
134,50,Santiago Gaitán,2560976701724,Freakonomics,economics,3,7,$32.99,2021-04-07 14:44:20,Salamanca,Spain,Amazon.com,5b604eca-3d15-4c28-9dfb-2a771d782a65,Y,
135,337,Christina Lévêque,6604876475937,Fundamentals of Wavelets,signal_processing,2,9,$27.99,2021-07-20 02:47:10,Guimaraes,Portugal,Costco.com,1a526fcc-d3fb-4817-b5e3-17e227269706,N,Card declined
136,330,Mélissa Ayers,7608116050198,Idea of Justice,nonfiction,3,2,$21.99,2021-10-14 07:58:44,Abuja,Nigeria,Wordery.com,e8ca8531-88c3-4e5b-a1d2-401a5c59deef,Y,
137,366,Benno Villamil,6853941025991,World's Great Thinkers,philosophy,1,9,$15.99,2021-09-14 13:19:01,Merida,Mexico,Booksamillion.com,9e9434cf-19d1-4a76-aa53-11244c740b7c,Y,
138,33,Bluette Mies,3258386126952,Trembling of a Leaf,fiction,3,5,$22.99,2021-09-20 00:09:15,lokoja,Nigeria,Amazonbooks.com,788ebd24-ff17-4252-8883-91ea4c65a34a,Y,
139,245,Vinko Giannelli,0603125023949,Scoop!,history,2,10,$40.99,2021-03-08 13:23:58,Port Harcourt,Nigeria,Kidsbooks.com,b86c95f2-838b-41de-bd6d-8d90dac2b082,N,Failed to connect to server
140,299,Vincenzo Adams,8961823366709,Empire of the Mughal - The Tainted Throne,history,1,1,$26.99,2021-11-12 08:20:54,Bilbao,Spain,Kidsbooks.com,f6f6775d-e363-4fb0-9915-745abb86a0b2,N,Card declined
141,261,Marcelle Fischetti,4599246610938,New Machiavelli,fiction,3,3,$39.99,2021-10-25 02:41:43,Elvas,Portugal,Amazon.com,cc2e7ce6-c74a-4211-9b10-2758a0e22b76,N,Failed to connect to server
142,392,Rita Fernandez,7036954103903,Ayn Rand Answers,philosophy,1,4,$36.99,2021-04-02 09:18:10,Malaga,Spain,Audible.com,d3767447-7b16-4d08-8b71-0c2083e53e80,Y,
143,389,Erika López,0456007154275,Burning Bright,fiction,2,6,$29.99,2021-08-25 07:37:21,Strasbourg,France,Wordery.com,c02f5e37-e2b9-4f4a-b944-93644d936b0c,Y,
144,461,Israel Küng,2369402245555,Beautiful and the Damned,nonfiction,2,10,$34.99,2021-11-20 20:49:34,San Jose,United States,Ebay.com,30c259ad-df64-41d5-bd4e-adce030bdf3d,Y,
145,250,Jessica Bader,0222708086258,Clash of Civilizations and Remaking of the World Order,history,1,5,$17.99,2021-01-05 21:46:16,Birmingham,England,Booktopia.com,e04496ec-df12-491c-a265-3ea913bff52b,Y,
146,338,Marcela Lopez,6408115517026,Veil: Secret Wars of the CIA,history,1,8,$27.99,2021-08-01 01:21:27,Yokohama,Japan,Amazonbooks.com,39ff1e1b-d8cf-4951-b732-1dd99cecb713,Y,
147,132,Hélène Eigenwillig,3039213765823,Surely You're Joking Mr Feynman,science,2,10,$30.99,2021-06-06 01:33:10,London,England,Mcnallyrobinson.com,f206bc36-fe23-4f93-a00f-1dabd4f27a44,Y,
148,402,Grégoire Buitrago,9184567088693,Ahe Manohar Tari,nonfiction,3,7,$19.99,2021-01-23 23:36:01,Tijuana,Mexico,Amazon.com,e5b3699a-9de5-4dbe-8d05-c9e5ac258174,Y,
149,382,Alba Russo,4689671454396,Let Us C,computer_science,3,6,$25.99,2021-12-02 03:23:44,Tijuana,Mexico,Daedalus Books,20e5e1ad-e7a9-40ae-aa86-c06a6c53a644,Y,
150,336,Rocco Schmidt,6296451375802,Textbook of Economic Theory,economics,1,5,$40.99,2021-05-14 15:54:46,Chicago,United States,Chapters.indigo.ca,4bf4474d-f65b-4926-8fcb-6edd58f156bb,Y,
151,182,Irene Cordero,3288182028693,Superman Earth One - 2,comic,2,9,$17.99,2021-01-23 14:18:16,Cancun,Mexico,Audible.com,4fdde7da-1849-45b3-9573-73feea6b2c20,Y,
152,11,Andrew Erni,2690578771082,Deceiver,fiction,1,1,$36.99,2021-01-10 12:57:33,Leeds,England,Booktopia.com,c00516c8-bf60-4da0-93e4-b2aa59e67ae5,Y,
153,484,Türkan Gamboa,1985373576071,Mossad,history,3,6,$16.99,2021-01-26 20:14:42,Frankfurt,Germany,Indiebound.com,dcffdefb-15ac-49c2-a52a-da021f2ccb4d,Y,
154,216,Silvia Launay,3511087317648,Tao of Physics,science,2,4,$25.99,2021-06-24 08:40:27,Tomar,Portugal,Costco.com,d35b8191-799e-4b5c-bd96-fc2042256e6f,Y,
155,90,Luisa Missoni,1877278526469,Empire of the Mughal - Raiders from the North,history,2,6,$28.99,2021-10-10 18:03:01,San Diego,United States,Audiobooksnow.com,69b61d08-41aa-4a49-bf2f-7064972d1893,Y,
156,4,Wilfrido Le,5769620290721,World's Greatest Short Stories,fiction,1,5,$33.99,2021-07-27 06:29:47,Lyon,France,Hudsonbooksellers.com,0abed413-085f-4d4d-a39a-dc04e11bdce7,N,Failed to connect to server
157,289,Clara Henao,7176045229614,Wealth of Nations,economics,1,7,$38.99,2021-06-01 13:50:56,Mexico City,Mexico,Walmart.com,fa7e46f4-16ae-42fd-9955-72c7caed41e6,Y,
158,318,Roger Roux,7457928134813,20000 Leagues Under the Sea,fiction,1,9,$40.99,2021-11-23 05:51:06,Aviero,Portugal,Audible.com,f41702ef-8121-4626-9962-6034d3828aa9,Y,
159,168,Anja Förster,3758257173400,Data Structures Using C & C++,computer_science,3,3,$15.99,2021-04-06 20:17:21,Mexico City,Mexico,Ebay.com,d4736f63-83f7-4f51-a101-73a148f784d0,N,Card declined
160,403,Margareta Solorzano,6757123126783,Design with OpAmps,computer_science,3,9,$35.99,2021-03-07 08:48:26,Dallas,United States,Mcnallyrobinson.com,3c6eff98-644b-47ac-b0f4-7d16ff5c09da,Y,
161,53,Suzanne Tasso,7879936847354,Neural Networks,data_science,1,8,$23.99,2021-10-03 18:40:54,Salamanca,Spain,Kidsbooks.com,059c46fe-08e0-48c1-bd6f-fc7065ec7c5d,Y,
162,129,Kyle Londoño,0885590262287,City of Joy,fiction,2,7,$37.99,2021-01-11 14:08:54,Perugia,Italy,Waterstones.com,5d1a8569-5e99-4319-ae2a-7cc28179d8fd,N,Card declined
163,45,Olga Bohórquez,6354603053579,Free Will,philosophy,3,5,$32.99,2021-09-18 20:11:21,Nantes,France,Kidsbooks.com,2a574e4a-41b9-44f3-ab4e-608fc1507ffe,Y,
164,182,Irene Cordero,9676993002485,Jurassic Park,fiction,1,7,$34.99,2021-05-12 03:05:11,Cancun,Mexico,Thriftbooks.com,de575e39-bbd6-42e9-b254-84f580037853,N,Failed to connect to server
165,159,Michele Pottier,0956180260669,Pattern Classification,data_science,3,5,$33.99,2021-08-02 18:33:05,Valencia,Spain,Powellsbooks.com,bf170168-bcbc-4e02-bf88-aab536b39bc1,N,Failed to connect to server
166,19,Ángela Johnson,0222708086258,Clash of Civilizations and Remaking of the World Order,history,2,7,$17.99,2021-10-08 03:49:15,Salamanca,Spain,Bookoutlet.com,87edd0b0-5adf-4b97-80ed-6c0ee5751a73,Y,
167,26,Kreszentia Dos Santos,3513933287112,Orientalism,history,3,5,$23.99,2021-10-15 08:54:47,Florence,Italy,Abebooks.com,c695c53b-45e1-404e-a997-ef9389906fe0,Y,
168,297,Cemal Rogner,9852741974369,Philosophy: Who Needs It,philosophy,3,5,$17.99,2021-09-24 11:00:58,Enugu,Nigeria,Audiobooks.com,8f0e22bf-8a6c-4166-b718-fdbdcdca699a,Y,
169,264,Scott Huet,0885590262287,City of Joy,fiction,3,7,$37.99,2021-11-21 01:08:57,cardiff,England,Thriftbooks.com,0853da53-02c0-4564-b879-c8c35e07f86c,Y,
170,168,Anja Förster,1403292594001,Murphy's Law,nonfiction,3,4,$28.99,2021-08-16 15:16:31,Mexico City,Mexico,Chapters.indigo.ca,bf8fca80-3e74-4eeb-bfc8-f3ffb2c17994,Y,
171,448,Carmenza Russell,0382778514294,On Education,philosophy,3,3,$25.99,2021-12-22 21:06:31,Yokohama,Japan,ChronicleBooks.com,2bcd874e-1cb6-411d-96e9-f0ce0db8210e,N,Failed to connect to server
172,419,Gaetano Galeano,8242194892418,Data Smart,data_science,2,10,$39.99,2021-11-14 01:01:06,Toulouse,France,Abebooks.com,318e566a-386a-46ee-b935-0ebe51cd0f26,Y,
173,185,Céline Barraza,9184567088693,Ahe Manohar Tari,nonfiction,1,5,$19.99,2021-05-06 10:36:03,Benin city,Nigeria,Powellsbooks.com,91d16963-a7d7-4df7-8f72-d9bc6ca7ae0d,N,Failed to connect to server
174,0,Arsim Gloor,0925554842077,Tales of Beedle the Bard,fiction,2,3,$40.99,2021-08-09 19:45:42,Valencia,Spain,Abebooks.com,b1994580-4827-465f-8e21-acc8ec63901c,Y,
175,475,Bernardo Marty,8242194892418,Data Smart,data_science,3,8,$39.99,2021-12-20 08:56:19,capri,Italy,Chapters.indigo.ca,3f8f575c-18a4-4561-9765-02f4b34cd2a1,N,Failed to connect to server
176,313,Marine Fisher,0740899331884,Journal of a Novel,fiction,1,2,$23.99,2021-08-02 03:54:24,Bordeaux,France,Costco.com,d6ca4f89-52d3-4818-aded-60237a6c2847,Y,
177,271,Elisabeth Cuesta,2345007627910,Tales of Mystery and Imagination,fiction,1,2,$21.99,2021-09-13 21:02:11,Monterrey,Mexico,Waterstones.com,b70df58f-fc5f-4467-9448-3c7695270331,Y,
178,482,Théodore Cortez,3532675926905,Moon and Sixpence,fiction,2,9,$23.99,2021-08-23 23:26:03,Valencia,Spain,Target.com,dbb0e370-0cb6-42ed-870e-c737594c599c,N,Failed to connect to server
179,145,Antonio Schmiedecke,1578156593879,God Created the Integers,mathematics,2,7,$28.99,2021-10-30 08:26:12,Mexico City,Mexico,Indiebound.com,eb52e582-5069-4125-b3ff-f76c4dbfb052,Y,
180,275,Ugolino Ulibarri,1448580997348,Simpsons & Their Mathematical Secrets,science,2,9,$36.99,2021-05-04 11:19:24,Nantes,France,Amazonbooks.com,1a5f0334-3556-495e-8e90-1a3fecccb693,Y,
181,405,Gion Pires,1972966875772,Farewell to Arms,fiction,3,1,$32.99,2021-10-19 06:59:52,Washington DC,United States,Thestrand.com,ab75376a-098e-4be6-8e30-8f40b122a7be,Y,
182,359,Ingetraut Zbinden,3008173729848,Eyeless in Gaza,fiction,1,10,$38.99,2021-05-30 04:29:12,Tijuana,Mexico,Barnesandnoble.com,6fdf461d-ed65-462c-8152-5034dc98241f,Y,
183,287,Eugenia Gonzales,5074931864289,Talking Straight,nonfiction,2,10,$22.99,2021-11-07 02:20:42,Hiroshima,Japan,Audiobooksnow.com,0f447115-8bac-4caa-90f9-a2976ed6135d,N,Card declined
184,270,Sergio Comboni,8809189163481,Return of the Primitive,philosophy,2,4,$25.99,2021-09-03 00:29:19,Yokohama,Japan,Barnesandnoble.com,740a7f17-c1a9-4402-8e9a-0eda1f37d330,Y,
185,9,Sandra Carre,3375248015459,We the People,philosophy,2,4,$27.99,2021-08-10 23:18:50,Genoa,Italy,Booktopia.com,8a3734a3-55fa-44b0-ba5a-6ae79df76776,Y,
186,39,Jesús Vergassola,3288182028693,Superman Earth One - 2,comic,3,8,$17.99,2021-04-02 22:31:00,Oxford,England,Audible.com,732d34e6-33da-46d5-82bb-4eef76076383,Y,
187,458,José Emilio Wernecke,1403292594001,Murphy's Law,nonfiction,1,2,$28.99,2021-03-15 02:53:28,Leon,Mexico,Walmart.com,652c4ff2-185a-4819-a2a1-3e3b87f63ccd,Y,
188,475,Bernardo Marty,3058235703934,Zen & The Art of Motorcycle Maintenance,philosophy,2,7,$20.99,2021-04-16 13:51:04,capri,Italy,Thriftbooks.com,230028bd-d5f0-4578-9cf7-daf823d4380d,Y,
189,312,Benvenuto Terán,9834789784438,India from Midnight to Milennium,history,2,2,$18.99,2021-04-30 05:37:32,Uyo,Nigeria,Ebay.com,8381440e-6400-4dda-838c-1af46d4c844a,Y,
190,103,Carolyn Kade,0285332342282,Ropemaker,fiction,3,7,$20.99,2021-05-31 03:36:23,Monterrey,Mexico,Costco.com,0b385405-d144-4a52-bec7-01942624ed3c,N,Failed to connect to server
191,450,Germán Herzog,6902816459307,Idiot,fiction,3,1,$17.99,2021-08-15 07:03:25,Lyon,France,Daedalus Books,0107da7d-b5f2-43ee-9e4f-03f3ac256eaf,Y,
192,64,Hubertus Naser,8139981492619,Numbers Behind Numb3rs,science,2,5,$40.99,2021-05-08 10:15:40,Tomar,Portugal,Indiebound.com,905566a4-5706-48be-b1a3-5c0562e2bc6b,Y,
193,471,Kerim Boyer,1663763637693,Doctor on the Brain,fiction,2,3,$21.99,2021-01-17 03:36:43,Birmingham,England,Albris.com,b10d2313-5079-4196-8c45-5b45555a748c,Y,
194,184,Dulce María Martineau,6604876475937,Fundamentals of Wavelets,signal_processing,3,2,$27.99,2021-03-16 02:08:12,Rome,Italy,Mcnallyrobinson.com,8e776811-8570-472b-8499-a66e1da21c23,Y,
195,241,Piergiorgio Bedoya,0413525601230,Data Scientists at Work,data_science,2,6,$30.99,2021-12-27 10:49:21,Valencia,Spain,Indiebound.com,696e337d-74e2-4d3a-9d49-fd93ea16b598,N,Card declined
196,201,Liesa Gallegos,1133060168843,Pillars of the Earth,fiction,1,5,$17.99,2021-06-07 20:04:44,Perugia,Italy,Chapters.indigo.ca,fc9dc8bf-5840-4c2e-bade-d14f5fa8f0b6,Y,
197,206,Felipe Vásquez,0803513853343,Gun Gayin Awadi,nonfiction,1,9,$17.99,2021-01-24 05:49:32,Oxford,England,Walmart.com,0547d2b6-c545-44c8-83c4-23fd5e11cbea,Y,
198,466,Elias Koch,6075994497628,Apulki,nonfiction,3,1,$37.99,2021-10-11 10:18:45,Malaga,Spain,Indiebound.com,f46edaab-eee3-4a66-855d-2db0865fdc04,Y,
199,353,Jocelyn Sölzer,4364000415582,Dongri to Dubai,nonfiction,1,7,$18.99,2021-03-11 23:47:06,Evora,Portugal,Barnesandnoble.com,9ee853cd-0dfc-4294-84ce-41eff645ed8a,N,Card declined
200,286,Laurence Henk,2560976701724,Freakonomics,economics,3,5,$32.99,2021-03-20 07:05:24,Toledo,Spain,Audiobooksnow.com,d5f3674f-474c-4d30-b9ec-a864d9b0a49a,Y,
201,362,Edda Jost,1014485183218,Amulet of Samarkand,fiction,2,5,$22.99,2021-07-20 22:51:11,Yokohama,Japan,Daedalus Books,0156d064-a480-4001-9db1-84ea06222bdc,N,Card declined
202,282,Marie Zingg,2040752275866,Last Lecture,nonfiction,3,1,$28.99,2021-09-03 15:44:18,Guimaraes,Portugal,Wordery.com,506d43e8-6d78-4f00-9755-4a3284c68bce,Y,
203,17,Auguste de la Rosa,3760314122702,India's Legal System,nonfiction,2,6,$15.99,2021-11-14 14:26:59,Dallas,United States,Albris.com,64efb0a6-2a22-4f5a-a806-1f8d348997bc,Y,
204,312,Benvenuto Terán,7970341489266,Computer Vision,data_science,3,8,$34.99,2021-07-22 19:50:31,Uyo,Nigeria,Walmart.com,b51756ed-1f9d-49b2-a385-4c26d2725762,Y,
205,69,Angelica Wulff,5685125022059,Half A Life,fiction,3,9,$16.99,2021-01-23 04:48:43,Madrid,Spain,Hudsonbooksellers.com,923970b3-3d6b-4718-af9e-44e0d18ba805,Y,
206,175,Zenon Molina,1020984536356,Image Processing with MATLAB,signal_processing,3,2,$18.99,2021-02-10 09:10:34,Monterrey,Mexico,Costco.com,512e684a-e499-4d56-ab26-56e7179b49ef,Y,
207,231,Orazio Pedroza,6016419538434,Great Indian Novel,fiction,1,7,$32.99,2021-07-18 23:54:30,Benin city,Nigeria,Barnesandnoble.com,7e0e7daf-5f56-4adc-bba9-f54fda0e4cde,N,Card declined
208,162,Cecilia Altamirano,3513933287112,Orientalism,history,3,3,$23.99,2021-10-12 23:04:39,Porto,Portugal,Kidsbooks.com,dcacef02-1c34-40bc-a497-68e7d93f9fc0,Y,
209,98,Ninetta Mangold,0413525601230,Data Scientists at Work,data_science,2,7,$30.99,2021-09-08 15:29:54,Mexico City,Mexico,Abebooks.com,0497949f-055f-40e3-a7b7-23a1c010f853,Y,
210,466,Elias Koch,1510903217300,Birth of a Theorem,mathematics,2,10,$33.99,2021-10-26 02:05:26,Malaga,Spain,Audiobooksnow.com,bd3fdbd6-6bc2-45f7-8467-10729d4dd722,Y,
211,470,Gloria Geiger,4599246610938,New Machiavelli,fiction,3,7,$39.99,2021-01-21 23:22:34,Uyo,Nigeria,Daedalus Books,493c087c-a280-42a3-b691-4ce0e3511b71,Y,
212,387,Cristian Trombetta,6448298381687,Crime and Punishment,fiction,1,5,$38.99,2021-08-07 13:04:37,Lille,France,ChronicleBooks.com,7a2d5828-0acb-4d44-bed0-3adbf5f3c4fb,N,Failed to connect to server
213,15,Lara Wyss,0222708086258,Clash of Civilizations and Remaking of the World Order,history,1,5,$17.99,2021-03-15 23:31:38,Turin,Italy,Target.com,901a9b16-4bc9-497a-9d23-63f2c219e7c9,Y,
214,63,Gonzalo Magrassi,5871484185836,Nature of Statistical Learning Theory,data_science,3,6,$31.99,2021-01-09 06:52:35,lagos,Nigeria,Walmart.com,b4cc8dcd-95f9-46ec-97d6-4f3821703da1,Y,
215,334,Maël Giraldo,1578156593879,God Created the Integers,mathematics,3,6,$28.99,2021-06-27 06:39:47,Munich,Germany,Audiobooksnow.com,b1ce7e4b-18ee-4650-a1a6-a1c128d31372,Y,
216,253,María José Faust,5685125022059,Half A Life,fiction,2,2,$16.99,2021-11-30 04:55:18,San Jose,United States,Abebooks.com,d0689d2a-5ac7-4ecf-8371-e873dda31932,Y,
217,404,Ljubisa Noël,3008173729848,Eyeless in Gaza,fiction,1,5,$38.99,2021-01-11 19:04:59,Osaka,Japan,Waterstones.com,1af36b1a-c955-414c-bbc0-541ec87826e6,Y,
218,170,Jennifer Kuhn,6354603053579,Free Will,philosophy,3,2,$32.99,2021-07-03 01:36:14,Merida,Mexico,Abebooks.com,082a4a3c-1c27-4185-9049-d4a880addac2,Y,
219,320,Karen Lyons,1403292594001,Murphy's Law,nonfiction,1,5,$28.99,2021-01-15 07:02:13,Braga,Portugal,Ebay.com,601d0323-acf3-40ab-bb96-c9a0997c75ad,Y,
220,483,Cristobal Klapp,6711688222328,Killing Joke,comic,3,3,$30.99,2021-03-04 08:30:41,Leon,Mexico,Walmart.com,e491fa8b-b3b6-4daa-9540-467b1538a486,N,Card declined
221,348,Zacarías Hidalgo,7173864014001,Principles of Communication Systems,computer_science,3,10,$30.99,2021-05-08 11:42:09,mainz,Germany,Ebay.com,cd5e287b-b262-4b06-bc88-7f4ece942acf,Y,
222,347,Rena Lachmann,6570040494380,Down and Out in Paris & London,nonfiction,2,1,$40.99,2021-03-29 22:26:21,Kure,Japan,Booktopia.com,5868cf42-31fa-4367-bc29-f4f2ff4b940a,Y,
223,87,Ramona Hirt,3758257173400,Data Structures Using C & C++,computer_science,2,6,$15.99,2021-03-29 18:50:48,Cancun,Mexico,Walmart.com,126eb375-0855-44a2-a5f8-b451e372dbed,N,Failed to connect to server
224,448,Carmenza Russell,8139981492619,Numbers Behind Numb3rs,science,3,3,$40.99,2021-05-31 02:32:05,Yokohama,Japan,Wordery.com,11638c8c-3985-4d46-a132-0ba2b6b7d6dc,N,Card declined
225,2,Ettore Miniati,6757123126783,Design with OpAmps,computer_science,1,7,$35.99,2021-10-07 00:35:55,Hiroshima,Japan,Audiobooksnow.com,5c13cc2e-8cb7-4500-a397-4a3754df3ef8,Y,
226,9,Sandra Carre,5871484185836,Nature of Statistical Learning Theory,data_science,1,6,$31.99,2021-07-18 02:21:51,Genoa,Italy,Ebay.com,f35c38af-2e50-4002-b25d-1a7134f9bfca,Y,
227,293,Sieglinde Campo,7355645641747,Power Electronics - Rashid,computer_science,2,3,$15.99,2021-10-30 06:31:00,capri,Italy,Kidsbooks.com,fbb0c4b7-1e63-4769-a71a-9477a191f917,Y,
228,403,Margareta Solorzano,5871484185836,Nature of Statistical Learning Theory,data_science,3,7,$31.99,2021-06-19 10:16:29,Dallas,United States,Wordery.com,e4552568-db0b-4884-aad3-e84e34e7c4a0,N,Failed to connect to server
229,126,Bruni Ramos,3039213765823,Surely You're Joking Mr Feynman,science,1,6,$30.99,2021-07-18 03:53:51,Florence,Italy,Amazon.com,123940e1-b50d-4a91-b886-a042d789a519,Y,
230,66,David Hentschel,5769620290721,World's Greatest Short Stories,fiction,2,10,$33.99,2021-09-13 19:21:22,Jos,Nigeria,Barnesandnoble.com,f24c1d8f-577d-4570-a9e2-3158c9c8f558,N,Failed to connect to server
231,125,Marina Lomeli,8185011695970,To Sir With Love,fiction,2,7,$19.99,2021-03-29 09:27:50,Kamakura,Japan,Target.com,a51ced5f-54f4-444f-a2f4-d65a7e975e10,Y,
232,203,Marthe Laporte,6196538707918,Justice League: The Villain's Journey,comic,3,2,$34.99,2021-11-21 12:11:29,Yokohama,Japan,Thriftbooks.com,4d5d347d-6914-4961-9626-342668e78c4e,N,Failed to connect to server
233,11,Andrew Erni,8511496356233,Journal of Economics,economics,1,10,$21.99,2021-10-30 18:20:58,Leeds,England,Powellsbooks.com,a46d778f-f9a6-4e39-b320-e2b659fff5d5,N,Failed to connect to server
234,312,Benvenuto Terán,2373245561840,Manasa,nonfiction,1,7,$30.99,2021-09-01 03:41:43,Uyo,Nigeria,Bookoutlet.com,e4aa0df1-a0ea-483e-b176-66c2b4e6d7ea,Y,
235,73,Ermes Iannotti,2016304461544,Broca's Brain,science,2,7,$35.99,2021-01-11 09:45:14,Hiroshima,Japan,Audiobooks.com,2f23aed2-28bf-48e2-b6f8-7be4ec33e48a,Y,
236,221,Rosa-Maria Castaño,4855909776589,Introduction to Algorithms,computer_science,2,8,$40.99,2021-08-23 15:24:20,San Jose,United States,Daedalus Books,a66c165a-0b3c-4c6d-92be-d1327867c55b,Y,
237,242,James Seguin,5074931864289,Talking Straight,nonfiction,3,3,$22.99,2021-08-18 05:06:28,Phoenix,United States,ChronicleBooks.com,9149c464-5e64-497e-ac1e-c042b353dca7,Y,
238,57,Anny Acuña,6237625425664,Theory of Everything,science,2,6,$34.99,2021-02-25 09:59:54,Ibadan,Nigeria,Waterstones.com,98a8938c-3dc7-4285-8c3c-290af0768242,Y,
239,322,Gertrude Perrier,3258386126952,Trembling of a Leaf,fiction,3,1,$22.99,2021-03-17 23:59:27,Abuja,Nigeria,Thriftbooks.com,74840d93-7f64-46de-b9c6-08ae24e89ea7,Y,
240,166,Deborah Bertrand,7747354000258,Last Mughal,history,2,7,$40.99,2021-09-04 09:15:04,Barcelona,Spain,Abebooks.com,4f9638fe-a4b4-4ef8-a915-62fcc0be1ecb,Y,
241,17,Auguste de la Rosa,1864573258577,Cathedral and the Bazaar,computer_science,2,7,$33.99,2021-04-15 11:54:09,Dallas,United States,Target.com,7124c472-0b7d-4a26-aa45-ff4a38489a68,Y,
242,68,Walter Scheibe,7793615349260,Mein Kampf,nonfiction,2,2,$36.99,2021-08-27 02:46:25,Tomar,Portugal,Barnesandnoble.com,59842e93-cd2c-4681-81ad-043d6901d607,Y,
243,295,Catherine Padilla,6570040494380,Down and Out in Paris & London,nonfiction,3,8,$40.99,2021-01-30 13:56:42,Leon,Mexico,Waterstones.com,8060710c-08e6-46bd-a593-94e65fbb7f05,Y,
244,39,Jesús Vergassola,3674656412936,Prince,philosophy,1,7,$21.99,2021-07-31 14:57:30,Oxford,England,Audible.com,f0cbc037-3573-4da0-b58b-3e6b4961f4e2,Y,
245,78,Cécile Gussoni,2271754203551,Catch 22,fiction,2,3,$17.99,2021-03-30 15:26:22,Bordeaux,France,Ebay.com,d121b99f-6042-4a25-88a3-54e1d0ffa26e,Y,
246,182,Irene Cordero,8017563609061,Grapes of Wrath,fiction,1,5,$18.99,2021-10-06 05:46:16,Cancun,Mexico,Audiobooksnow.com,0e93d24b-9138-436d-a3b7-5eb5d216fdc6,Y,
247,410,Alberto León,5769620290721,World's Greatest Short Stories,fiction,3,5,$33.99,2021-12-16 05:18:39,Faro,Portugal,Walmart.com,1a017996-6d18-4fd2-849e-3b7788364ee0,Y,
248,495,Aleksander Cisneros,0191263340887,World's Greatest Trials,history,1,9,$24.99,2021-09-27 23:20:15,Dallas,United States,Kidsbooks.com,7f32265b-c40b-4e02-8eae-778f6977f3be,N,Failed to connect to server
249,450,Germán Herzog,0829821532305,Electric Universe,science,2,6,$33.99,2021-06-01 13:32:02,Lyon,France,Powellsbooks.com,ebdf4b9b-06a3-4a8a-a627-b425dc01d78b,Y,
250,208,Friederike Mantegazza,1020984536356,Image Processing with MATLAB,signal_processing,3,2,$18.99,2021-09-23 10:05:41,Washington DC,United States,Kidsbooks.com,5461d01f-a480-42e8-893d-f908b9f72d81,Y,
251,304,Amanda Stoll,8961823366709,Empire of the Mughal - The Tainted Throne,history,3,9,$26.99,2021-02-11 11:34:40,Madrid,Spain,Mcnallyrobinson.com,6250e224-e3f0-4151-9386-6d7cae0c2fca,N,Card declined
252,329,Thierry Columbo,8511496356233,Journal of Economics,economics,3,9,$21.99,2021-02-13 04:19:08,Oxford,England,Thriftbooks.com,c56f71b9-879e-49ff-9037-41cf19b334c5,Y,
253,86,Adriana Badoglio,0829821532305,Electric Universe,science,2,2,$33.99,2021-11-05 02:32:13,Lyon,France,Abebooks.com,b1dda4ad-532a-475b-888d-8d6979ab859a,Y,
254,418,Carlo Hernandes,0452519861496,Oxford book of Modern Science Writing,science,2,8,$34.99,2021-05-04 15:16:16,Seville,Spain,Bookoutlet.com,a825abc4-7889-43e8-86fd-d95e4d7e9ae5,Y,
255,299,Vincenzo Adams,7036954103903,Ayn Rand Answers,philosophy,1,5,$36.99,2021-09-16 20:37:28,Bilbao,Spain,Powellsbooks.com,17a32cb7-1e08-47b5-8278-985f1fe5756f,N,Card declined
