order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,quantity,price,datetime,city,country(state),ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
187,7, Calvin Harris,201278,Outback,Subaru,Internet Banking,4,26945,10/21/2021 17:45,Cape Hatteras,North Carolina,eBay,JF-052736,Y,
188,14, Kumar Singh,400562,Wrangler,Jeep,Card,10,30295,3/21/2021 22:27,Huntington,West Virginia,AutoTrader,WA-455608,Y,
189,7, Calvin Harris,200482,RAV4,Toyota,Card,14,26975,3/15/2021 22:40,Spartanburg,South Carolina,eBay,Ym-317769,Y,
190,19, Jordan Brown,300451,Corolla,Toyota,Card,16,20425,5/22/2021 0:41,North Little Rock,Arkansas,Carvana,PN-105183,N,Credit or debit card is expired 
191,6, Alex Poppins,200528,Grand Cherokee,Jeep,Wallet,12,39000,02-09-2021 09:44,New Orleans,Louisiana,Carvana,ha-570745,N,Merchant account blocks the transaction
192,13, James Rodriguez,201137,CX-5,Mazda,Wallet,17,26250,8/22/2021 7:46,Atlanta,Georgia,eBay,IF-620176,Y,
193,20, Ryan Collier,100409,Tacoma,Toyota,Card,3,27150,08-02-2021 13:29,Blake Charles,Louisiana,AutoTrader,dQ-434813,Y,
194,4, Rashid Matthews,200122,Equinox,Chevrolet,Internet Banking,6,26300,6/15/2021 1:11,Wilmington,North Carolina,Carfax,LX-395932,Y,
195,15, Micheal Smith,400562,Wrangler,Jeep,Internet Banking,9,30295,07-02-2021 04:59,North Little Rock,Arkansas,Car Max,fL-158792,Y,
196,3,Alexander Hopkins,200528,Grand Cherokee,Jeep,Wallet,7,39000,1/24/2021 16:38,Lynchburg,Virginia,Carfax,Lx-564733,Y,
197,18, Susan Boyle,100494,Highlander,Toyota,Internet Banking,9,35855,08-10-2021 11:50,Tupelo,Mississippi,AutoTrader,El-445340,Y,
198,23, Usamah Khan,300804,Model 3,Tesla,Wallet,5,46990,02-04-2021 17:58,Jackson,Mississippi,Car Max,DK-072525,Y,
199,1, John Smith,200482,RAV4,Toyota,Internet Banking,10,26975,07-12-2021 06:59,Huntington,West Virginia,Car Max,FI-398954,Y,
200,15, Micheal Smith,300786,Civic,Honda,Card,15,22550,2/24/2021 15:36,Roanoke,Virginia,Carfax,ag-003722,Y,
201,19, Jordan Brown,300451,Corolla,Toyota,Internet Banking,7,20425,9/16/2021 7:08,Macon,Georgia,Carfax,nq-369482,Y,
202,22, Jenny Pickard,300451,Corolla,Toyota,Wallet,5,20425,09-09-2021 11:09,Lexington,Kentucky,Car Max,sC-308451,N,The payment gateway does not support
203,25, Karen Smith,200261,Escape,Ford,Wallet,21,27185,2/27/2021 5:54,Columbia,South Carolina,eBay,tc-320223,Y,
204,22, Jenny Pickard,200482,RAV4,Toyota,UPI,12,26975,11-12-2021 22:51,Huntsville,Alabama,Carvana,np-082877,Y,
205,19, Jordan Brown,200794,HR-V,Honda,UPI,10,23650,12/26/2021 16:46,Spartanburg,South Carolina,eBay,AS-448936,N,The consumers account is suspended or closed 
206,18, Susan Boyle,200122,Equinox,Chevrolet,Wallet,10,26300,9/25/2021 17:26,Charleston,West Virginia,Carfax,NX-238967,Y,
207,12, Eric Kemsley,200528,Grand Cherokee,Jeep,Card,17,39000,08-05-2021 00:49,Paducah,Kentucky,AutoTrader,ok-824647,Y,
208,13, James Rodriguez,100494,Highlander,Toyota,Internet Banking,19,35855,4/13/2021 23:26,Knoxville,Tennessee,eBay,GQ-652192,Y,
209,1, John Smith,200122,Equinox,Chevrolet,UPI,5,26300,4/17/2021 0:57,Columbus,Georgia,AutoTrader,ab-183515,Y,
210,14, Kumar Singh,300804,Model 3,Tesla,Internet Banking,18,46990,11/25/2021 1:31,Fort Smith,Arkansas,Carfax,RJ-415520,Y,
211,21, Louis Way,100648,Sierra,GMC,Card,11,37195,1/29/2021 13:31,Johnson City,Tennessee,Carfax,Ay-094039,N,Credit or debit card is expired 
212,1, John Smith,200122,Equinox,Chevrolet,Wallet,9,26300,12-12-2021 03:11,Little Rock,Arkansas,Carfax,BW-084420,Y,
213,5, Brandon Johnson,201278,Outback,Subaru,Card,17,26945,7/13/2021 15:45,Lake Charles,Louisiana,eBay,li-017345,N,Merchant account blocks the transaction
214,15, Micheal Smith,300451,Corolla,Toyota,Internet Banking,10,20425,3/21/2021 11:17,Huntsville,Alabama,Carvana,Yq-516066,Y,
215,10, Max Halloway,400562,Wrangler,Jeep,Wallet,14,30295,11/14/2021 11:09,Key West,Florida,Car Max,Lb-561349,Y,
216,13, James Rodriguez,300804,Model 3,Tesla,Wallet,16,46990,01-07-2021 01:04,Baton Rouge,Louisiana,Carvana,sV-480769,Y,
217,11, Chris Jones,200122,Equinox,Chevrolet,Internet Banking,21,26300,5/23/2021 2:02,Bowling Green,Kentucky,Carfax,to-472287,Y,
218,18, Susan Boyle,300786,Civic,Honda,Wallet,9,22550,4/30/2021 23:43,Columbia,South Carolina,AutoTrader,ON-203101,Y,
219,17, Maria Garcia,200967,Rogue,Nissan,Internet Banking,18,27150,9/26/2021 14:49,Key West,Florida,Carfax,XM-142687,Y,
220,15, Micheal Smith,201278,Outback,Subaru,UPI,16,26945,08-07-2021 22:05,Little Rock,Arkansas,Carfax,sX-691531,Y,
221,2, Mary Jane,100409,Tacoma,Toyota,UPI,18,27150,8/20/2021 9:34,Norfolk,Virginia,Carfax,Wj-768167,N,The billing address is invalid 
222,23, Usamah Khan,200787,CR-V,Honda,Internet Banking,3,26800,6/30/2021 6:22,Tallahassee,Florida,AutoTrader,hW-724538,N,The billing address is invalid 
223,6, Alex Poppins,200482,RAV4,Toyota,Internet Banking,4,26975,5/28/2021 15:32,Gainesville,Florida,Car Max,pZ-030640,N,Credit or debit card is expired 
224,12, Eric Kemsley,100494,Highlander,Toyota,Wallet,10,35855,07-04-2021 08:59,Savannah,Georgia,Carvana,uJ-231348,Y,
225,22, Jenny Pickard,200261,Escape,Ford,Wallet,10,27185,2/23/2021 11:43,Tupelo,Mississippi,eBay,jz-349536,N,Incorrect Pin
226,10, Max Halloway,200787,CR-V,Honda,UPI,8,26800,8/20/2021 19:08,Nashville,Tennessee,Carfax,oO-296171,Y,
227,14, Kumar Singh,200787,CR-V,Honda,Card,7,26800,11-01-2021 04:13,North Little Rock,Arkansas,AutoTrader,pM-330504,N,Credit or debit card is expired 
228,21, Louis Way,100145,Silverado,Chevrolet,UPI,5,34600,11/15/2021 22:38,Lynchburg,Virginia,Carvana,hw-819445,Y,
229,19, Jordan Brown,300804,Model 3,Tesla,UPI,12,46990,6/23/2021 22:55,Lynchburg,Virginia,Carfax,oe-698652,Y,
230,21, Louis Way,200122,Equinox,Chevrolet,Internet Banking,18,26300,03-10-2021 16:42,Paducah,Kentucky,Carvana,yI-781849,N,Credit or debit card is expired 
231,17, Maria Garcia,100648,Sierra,GMC,Wallet,14,37195,10/15/2021 14:54,Mobile,Alabama,AutoTrader,fr-210687,Y,
232,8, Justin Thomas,200967,Rogue,Nissan,Wallet,1,27150,4/13/2021 17:58,Kingsport,Tennessee,AutoTrader,uZ-246288,Y,
233,19, Jordan Brown,200261,Escape,Ford,Internet Banking,2,27185,07-02-2021 08:34,Columbia,South Carolina,Car Max,ol-712764,Y,
234,23, Usamah Khan,201081,Tucson,Hyundai,Internet Banking,18,24950,07-10-2021 23:52,Winston-Salem,North Carolina,AutoTrader,oD-184225,Y,
235,6, Alex Poppins,300786,Civic,Honda,Wallet,8,22550,2/18/2021 16:34,Memphis,Tennessee,AutoTrader,Nc-101533,Y,
236,7, Calvin Harris,300723,Accord,Honda,Wallet,9,26520,11-08-2021 06:10,New Orleans,Louisiana,Car Max,Kg-644312,Y,
237,18, Susan Boyle,300451,Corolla,Toyota,Wallet,8,20425,07-09-2021 08:14,Beckley,West Virginia,eBay,dK-065571,Y,
238,12, Eric Kemsley,100379,1500,Ram,UPI,2,33975,9/27/2021 16:55,New Orleans,Louisiana,Carfax,ei-997113,N,Credit or debit card is expired 
239,21, Louis Way,200528,Grand Cherokee,Jeep,Internet Banking,8,39000,10/26/2021 9:51,Oak Ridge,Tennessee,eBay,Ag-791820,Y,
240,13, James Rodriguez,300723,Accord,Honda,Card,1,26520,8/28/2021 12:28,North Little Rock,Arkansas,Car Max,Ux-110040,Y,
241,1, John Smith,400562,Wrangler,Jeep,Internet Banking,13,30295,10/20/2021 1:27,Greensboro,North Carolina,AutoTrader,HT-014105,Y,
242,6, Alex Poppins,100379,1500,Ram,Card,19,33975,7/16/2021 22:16,Baton Rouge,Louisiana,eBay,WC-720723,Y,
243,16, Dave Hernandez,201081,Tucson,Hyundai,Card,15,24950,04-07-2021 13:19,Athens,Georgia,AutoTrader,xT-972740,Y,
244,23, Usamah Khan,201081,Tucson,Hyundai,Card,4,24950,9/15/2021 0:35,Huntington,West Virginia,eBay,Oj-230336,Y,
245,4, Rashid Matthews,100145,Silverado,Chevrolet,Internet Banking,4,34600,04-07-2021 05:58,Lake Charles,Louisiana,Carfax,Fp-734918,N,The consumers account is suspended or closed 
246,16, Dave Hernandez,100494,Highlander,Toyota,Wallet,19,35855,04-12-2021 12:54,Asheville,North Carolina,eBay,WS-577778,Y,
247,16, Dave Hernandez,100145,Silverado,Chevrolet,UPI,16,34600,02-10-2021 07:21,Tupelo,Mississippi,AutoTrader,xa-876584,Y,
248,5, Brandon Johnson,100243,F-150,Ford,UPI,18,45525,3/31/2021 12:14,Winston-Salem,North Carolina,eBay,hM-231377,Y,
249,19, Jordan Brown,200787,CR-V,Honda,UPI,10,26800,09-09-2021 12:06,Cape Hatteras,North Carolina,AutoTrader,GU-475462,Y,
250,3,Alexander Hopkins,300857,Model Y,Tesla,Card,16,65990,08-07-2021 18:25,Richmond,Virginia,Carfax,Xz-380226,Y,
251,23, Usamah Khan,200787,CR-V,Honda,UPI,6,26800,5/13/2021 3:41,Pensacola,Florida,AutoTrader,sh-731793,Y,
252,10, Max Halloway,300786,Civic,Honda,Internet Banking,20,22550,11-11-2021 15:05,Montgomery,Alabama,AutoTrader,hX-710745,N,Credit or debit card is expired 
253,23, Usamah Khan,200787,CR-V,Honda,Internet Banking,12,26800,9/28/2021 7:58,Jackson,Mississippi,Car Max,SE-378906,Y,
254,10, Max Halloway,200261,Escape,Ford,Internet Banking,14,27185,4/13/2021 22:55,Spartanburg,South Carolina,Car Max,lV-859095,Y,
255,14, Kumar Singh,300451,Corolla,Toyota,UPI,18,20425,9/15/2021 8:45,Tupelo,Mississippi,Car Max,Kt-743646,Y,
256,15, Micheal Smith,200482,RAV4,Toyota,Card,3,26975,10/18/2021 6:51,Winston-Salem,North Carolina,AutoTrader,LP-933783,Y,
257,11, Chris Jones,300804,Model 3,Tesla,Internet Banking,15,46990,12-11-2021 13:48,North Little Rock,Arkansas,Car Max,pV-374778,Y,
258,4, Rashid Matthews,200261,Escape,Ford,Internet Banking,5,27185,4/28/2021 15:35,Spartanburg,South Carolina,AutoTrader,ff-223871,Y,
259,19, Jordan Brown,300857,Model Y,Tesla,Internet Banking,15,65990,08-01-2021 06:37,Nashville,Tennessee,Carfax,vB-600418,Y,
260,23, Usamah Khan,201137,CX-5,Mazda,Wallet,10,26250,11-07-2021 18:41,Huntington,West Virginia,Car Max,Yg-992589,Y,
261,16, Dave Hernandez,300995,Altima,Nissan,Wallet,21,24900,10-10-2021 08:22,Columbia,South Carolina,Carvana,do-430160,Y,
262,4, Rashid Matthews,300995,Altima,Nissan,Internet Banking,6,24900,11/25/2021 18:44,Greenville,South Carolina,eBay,xy-949870,Y,
263,17, Maria Garcia,201137,CX-5,Mazda,Internet Banking,14,26250,01-12-2021 17:19,Bowling Green,Kentucky,Carvana,pp-448781,N,The billing address is invalid 
264,2, Mary Jane,300995,Altima,Nissan,Card,17,24900,04-03-2021 16:00,Baton Rouge,Louisiana,eBay,kn-569545,Y,
265,8, Justin Thomas,201081,Tucson,Hyundai,Wallet,8,24950,07-04-2021 04:58,Asheville,North Carolina,eBay,SU-758167,N,Merchant account blocks the transaction
266,1, John Smith,200794,HR-V,Honda,Card,5,23650,4/28/2021 4:10,Columbia,South Carolina,Car Max,kg-982550,Y,
267,4, Rashid Matthews,201081,Tucson,Hyundai,UPI,11,24950,12-11-2021 08:48,Athens,Georgia,eBay,MV-591331,N,The billing address is invalid 
268,25, Karen Smith,300995,Altima,Nissan,Wallet,4,24900,4/25/2021 1:33,Montgomery,Alabama,AutoTrader,WA-060382,N,Credit or debit card is expired 
269,16, Dave Hernandez,200261,Escape,Ford,Wallet,14,27185,5/24/2021 16:22,Fort Smith,Arkansas,Car Max,sm-412170,N,Merchant account blocks the transaction
270,7, Calvin Harris,201081,Tucson,Hyundai,Card,2,24950,06-06-2021 12:47,Tupelo,Mississippi,AutoTrader,uo-392744,N,Merchant account blocks the transaction
271,14, Kumar Singh,300786,Civic,Honda,Wallet,12,22550,07-09-2021 01:41,Beckley,West Virginia,eBay,GC-464406,Y,
272,5, Brandon Johnson,300786,Civic,Honda,Internet Banking,7,22550,12-06-2021 14:32,Columbia,South Carolina,eBay,GL-820793,Y,
273,1, John Smith,201081,Tucson,Hyundai,Wallet,7,24950,6/24/2021 19:00,Chattanooga,Tennessee,Car Max,rS-660955,Y,
274,19, Jordan Brown,200528,Grand Cherokee,Jeep,Wallet,18,39000,7/31/2021 21:27,Charleston,South Carolina,eBay,cV-536954,Y,
275,20, Ryan Collier,201278,Outback,Subaru,Wallet,19,26945,10/19/2021 23:51,Columbia,South Carolina,Carvana,Zj-824833,Y,
276,21, Louis Way,100648,Sierra,GMC,UPI,21,37195,1/28/2021 13:26,Bristol,Tennessee,AutoTrader,Lh-715305,Y,
277,12, Eric Kemsley,100379,1500,Ram,Wallet,4,33975,12/13/2021 11:37,Roanoke,Virginia,Carvana,Jg-447621,Y,
278,11, Chris Jones,100494,Highlander,Toyota,Internet Banking,11,35855,11-05-2021 19:10,Elkins,West Virginia,Carfax,ku-454765,Y,
279,2, Mary Jane,200233,Explorer,Ford,Internet Banking,20,35510,10/25/2021 21:01,Richmond,Virginia,Car Max,uX-632954,Y,
280,20, Ryan Collier,100145,Silverado,Chevrolet,Card,12,34600,6/29/2021 12:53,Shreveport,Louisiana,AutoTrader,hf-089260,N,The billing address is invalid 
281,16, Dave Hernandez,200261,Escape,Ford,Internet Banking,13,27185,12-07-2021 11:26,Louisville,Kentucky,AutoTrader,OB-713304,Y,
282,1, John Smith,200528,Grand Cherokee,Jeep,UPI,20,39000,08-06-2021 09:52,Huntsville,Alabama,Car Max,mH-243808,Y,
283,15, Micheal Smith,200261,Escape,Ford,UPI,21,27185,5/25/2021 20:42,Memphis,Tennessee,eBay,bE-916327,Y,
284,25, Karen Smith,300786,Civic,Honda,UPI,20,22550,9/26/2021 21:37,Gainesville,Florida,Carvana,aT-795693,Y,
285,23, Usamah Khan,300451,Corolla,Toyota,Internet Banking,4,20425,7/19/2021 5:43,Mobile,Alabama,Carfax,oz-833537,Y,
286,17, Maria Garcia,400562,Wrangler,Jeep,Internet Banking,16,30295,07-02-2021 18:46,Mobile,Alabama,AutoTrader,YQ-153703,Y,
287,17, Maria Garcia,300451,Corolla,Toyota,Wallet,7,20425,1/30/2021 8:24,Charleston,South Carolina,Car Max,MZ-681821,Y,
288,6, Alex Poppins,100379,1500,Ram,Wallet,9,33975,02-08-2021 02:29,Athens,Georgia,eBay,ZY-351869,Y,
289,11, Chris Jones,300857,Model Y,Tesla,Card,15,65990,6/16/2021 17:31,Richmond,Virginia,Car Max,KV-349703,Y,
290,25, Karen Smith,300479,Camry,Toyota,UPI,15,25945,6/17/2021 21:48,Winston-Salem,North Carolina,Carvana,zz-910101,Y,
291,24, Amy Barnes,300451,Corolla,Toyota,Internet Banking,12,20425,5/22/2021 18:11,Richmond,Virginia,Car Max,Av-927497,Y,
292,19, Jordan Brown,201278,Outback,Subaru,Internet Banking,8,26945,7/22/2021 5:41,Dulles,Virginia,Carvana,WD-714543,Y,
293,9, Chloe Howells,201278,Outback,Subaru,UPI,7,26945,4/13/2021 20:20,Johnson City,Tennessee,Carvana,lt-235575,Y,
294,18, Susan Boyle,200528,Grand Cherokee,Jeep,UPI,12,39000,11/18/2021 3:53,Baton Rouge,Louisiana,Carvana,Is-438135,Y,
295,8, Justin Thomas,200482,RAV4,Toyota,UPI,18,26975,8/27/2021 8:41,Birmingham,Alabama,Carfax,ss-657231,N,Credit or debit card is expired 
296,7, Calvin Harris,300479,Camry,Toyota,UPI,15,25945,09-11-2021 16:02,Charleston,West Virginia,AutoTrader,yC-865949,Y,
297,16, Dave Hernandez,200233,Explorer,Ford,UPI,19,35510,6/16/2021 9:14,Charleston,South Carolina,eBay,UI-643284,Y,
298,10, Max Halloway,100243,F-150,Ford,UPI,1,45525,11/13/2021 3:29,Baton Rouge,Louisiana,Car Max,sp-645564,Y,
299,19, Jordan Brown,300995,Altima,Nissan,Card,7,24900,1/19/2021 0:16,Fort Myers,Florida,Carvana,eH-581312,N,The consumers account is suspended or closed 
300,4, Rashid Matthews,201137,CX-5,Mazda,Internet Banking,12,26250,12-09-2021 03:32,Elkins,West Virginia,eBay,ob-378754,Y,
301,5, Brandon Johnson,200482,RAV4,Toyota,Card,18,26975,03-12-2021 20:13,Winston-Salem,North Carolina,AutoTrader,SH-187229,Y,
302,6, Alex Poppins,100243,F-150,Ford,Card,7,45525,8/28/2021 1:41,Meridian,Mississippi,AutoTrader,ut-086522,N,Credit or debit card is expired 
303,12, Eric Kemsley,100379,1500,Ram,Wallet,3,33975,6/16/2021 14:36,Spartanburg,South Carolina,eBay,Va-156005,N,The consumers account is suspended or closed 
304,4, Rashid Matthews,300479,Camry,Toyota,Internet Banking,10,25945,7/23/2021 7:19,Athens,Georgia,eBay,so-320963,Y,
305,20, Ryan Collier,200528,Grand Cherokee,Jeep,UPI,17,39000,10-04-2021 22:19,Atlanta,Georgia,Car Max,ID-164296,N,Credit or debit card is expired 
306,16, Dave Hernandez,201081,Tucson,Hyundai,Card,11,24950,12-02-2021 19:12,Fort Myers,Florida,Car Max,KH-629103,Y,
307,25, Karen Smith,200482,RAV4,Toyota,Internet Banking,12,26975,10/31/2021 8:58,Charlotte,North Carolina,Carvana,Bs-807180,N,The billing address is invalid 
308,2, Mary Jane,200482,RAV4,Toyota,Card,15,26975,11-08-2021 18:22,Apalachicola,Florida,Carvana,Yx-378300,Y,
309,9, Chloe Howells,200261,Escape,Ford,UPI,11,27185,05-01-2021 20:19,Savannah,Georgia,Carfax,On-502014,Y,
310,16, Dave Hernandez,201081,Tucson,Hyundai,Wallet,20,24950,7/14/2021 10:27,Lynchburg,Virginia,AutoTrader,Ki-314871,N,The consumers account is suspended or closed 
311,9, Chloe Howells,200482,RAV4,Toyota,Wallet,13,26975,4/22/2021 0:21,Norfolk,Virginia,Carfax,FZ-920238,Y,
312,20, Ryan Collier,201081,Tucson,Hyundai,UPI,19,24950,02-05-2021 08:42,Beckley,West Virginia,Carfax,wP-746024,N,Credit or debit card is canceled
313,4, Rashid Matthews,100379,1500,Ram,Card,13,33975,1/28/2021 7:43,Beckley,West Virginia,eBay,zu-945766,N,Credit or debit card is canceled
314,25, Karen Smith,300786,Civic,Honda,UPI,10,22550,8/28/2021 21:55,Columbus,Georgia,eBay,ve-107038,Y,
315,23, Usamah Khan,300479,Camry,Toyota,Wallet,21,25945,11-04-2021 21:52,Apalachicola,Florida,Car Max,mB-566291,Y,
316,18, Susan Boyle,201278,Outback,Subaru,Wallet,13,26945,10-02-2021 02:26,Columbus,Georgia,Car Max,vG-147790,Y,
317,15, Micheal Smith,100243,F-150,Ford,Internet Banking,19,45525,05-04-2021 10:43,New Orleans,Louisiana,Carvana,LL-259463,N,Credit or debit card is expired 
318,12, Eric Kemsley,100379,1500,Ram,Wallet,11,33975,12/27/2021 22:11,Los Angeles,Florida,Carfax,WZ-282420,Y,
319,13, James Rodriguez,100145,Silverado,Chevrolet,UPI,5,34600,01-03-2021 00:06,Raleigh,North Carolina,Carvana,gK-483070,Y,
320,10, Max Halloway,200261,Escape,Ford,Card,5,27185,12/26/2021 17:21,North Little Rock,Arkansas,Carvana,NS-410595,Y,
321,13, James Rodriguez,300995,Altima,Nissan,Internet Banking,13,24900,7/24/2021 2:33,Columbia,South Carolina,Car Max,wl-125312,Y,
322,25, Karen Smith,100648,Sierra,GMC,Card,11,37195,12/25/2021 6:12,North Little Rock,Arkansas,Carfax,yx-959433,Y,
323,9, Chloe Howells,300995,Altima,Nissan,Card,19,24900,01-04-2021 20:36,Augusta,Georgia,Carfax,pV-403184,Y,
324,1, John Smith,200794,HR-V,Honda,Internet Banking,13,23650,11/26/2021 5:36,Little Rock,Arkansas,AutoTrader,fS-730546,Y,
325,3,Alexander Hopkins,300479,Camry,Toyota,Card,9,25945,12-07-2021 16:07,Huntington,West Virginia,Carvana,AN-550339,Y,
326,24, Amy Barnes,200122,Equinox,Chevrolet,Wallet,18,26300,07-04-2021 23:32,Richmond,Virginia,Carfax,Pt-553553,Y,
327,8, Justin Thomas,201081,Tucson,Hyundai,Card,12,24950,12/21/2021 12:43,Lexington,Kentucky,AutoTrader,cI-405043,Y,
328,23, Usamah Khan,201278,Outback,Subaru,Card,1,26945,5/30/2021 22:33,Knoxville,Tennessee,eBay,rO-239549,Y,
329,16, Dave Hernandez,300857,Model Y,Tesla,Wallet,18,65990,04-12-2021 20:48,Tupelo,Mississippi,AutoTrader,Ws-687460,Y,
330,17, Maria Garcia,100648,Sierra,GMC,Wallet,12,37195,1/25/2021 16:55,Little Rock,Arkansas,eBay,fV-414203,N,Incorrect Pin
331,11, Chris Jones,200482,RAV4,Toyota,Wallet,13,26975,07-09-2021 02:18,Athens,Georgia,Carvana,ZL-528339,Y,
332,15, Micheal Smith,300857,Model Y,Tesla,Internet Banking,9,65990,5/26/2021 23:26,Athens,Georgia,Carvana,wW-727960,Y,
333,13, James Rodriguez,100243,F-150,Ford,Card,19,45525,2/26/2021 5:59,Little Rock,Arkansas,eBay,SD-013889,N,Credit or debit card is expired 
334,2, Mary Jane,201081,Tucson,Hyundai,Wallet,20,24950,10/27/2021 6:36,Jackson,Mississippi,eBay,sy-766386,N,Incorrect Pin
335,23, Usamah Khan,100409,Tacoma,Toyota,Card,10,27150,8/20/2021 7:48,Little Rock,Arkansas,AutoTrader,in-479018,Y,
336,1, John Smith,200482,RAV4,Toyota,Wallet,15,26975,8/25/2021 13:55,Bowling Green,Kentucky,AutoTrader,FZ-574850,Y,
337,10, Max Halloway,100648,Sierra,GMC,Card,11,37195,2/14/2021 6:50,New Orleans,Louisiana,Car Max,uj-886456,Y,
338,23, Usamah Khan,100648,Sierra,GMC,Wallet,12,37195,12/20/2021 17:00,Charleston,West Virginia,AutoTrader,Hp-228210,Y,
339,4, Rashid Matthews,300479,Camry,Toyota,Card,11,25945,03-10-2021 03:36,Lake Charles,Louisiana,eBay,Lf-265400,Y,
340,5, Brandon Johnson,300479,Camry,Toyota,Card,5,25945,8/22/2021 21:59,Huntington,West Virginia,Carfax,lz-604708,Y,
341,1, John Smith,201278,Outback,Subaru,Wallet,14,26945,11/13/2021 22:01,Greenville,South Carolina,Car Max,oB-435389,N,Incorrect Pin
342,12, Eric Kemsley,300804,Model 3,Tesla,Internet Banking,8,46990,07-12-2021 19:58,Asheville,North Carolina,AutoTrader,mp-010192,Y,
343,14, Kumar Singh,300857,Model Y,Tesla,Wallet,10,65990,12/17/2021 20:48,Lynchburg,Virginia,eBay,Xv-155831,Y,
344,9, Chloe Howells,300451,Corolla,Toyota,Card,10,20425,8/28/2021 8:54,North Little Rock,Arkansas,Carvana,FS-176289,Y,
345,25, Karen Smith,201081,Tucson,Hyundai,Card,15,24950,11/14/2021 5:32,Spartanburg,South Carolina,eBay,OV-429946,Y,
346,20, Ryan Collier,100145,Silverado,Chevrolet,UPI,12,34600,4/16/2021 21:21,Tupelo,Mississippi,Carvana,lv-092561,N,The billing address is invalid 
347,1, John Smith,300786,Civic,Honda,Wallet,20,22550,4/25/2021 21:49,Greensboro,North Carolina,Car Max,tt-785092,N,The billing address is invalid 
348,2, Mary Jane,201081,Tucson,Hyundai,Wallet,8,24950,7/27/2021 14:01,Huntsville,Alabama,Car Max,ra-717361,Y,
349,8, Justin Thomas,300479,Camry,Toyota,UPI,10,25945,9/21/2021 20:13,Birmingham,Alabama,AutoTrader,Gj-547670,Y,
350,12, Eric Kemsley,200794,HR-V,Honda,Card,9,23650,09-06-2021 13:56,Oak Ridge,Tennessee,eBay,hv-117027,Y,
351,22, Jenny Pickard,200233,Explorer,Ford,Wallet,6,35510,11/24/2021 22:52,Augusta,Georgia,Carfax,zc-598506,N,The payment gateway does not support
352,3,Alexander Hopkins,100494,Highlander,Toyota,Card,21,35855,02-06-2021 00:31,Lynchburg,Virginia,eBay,ka-152317,Y,
353,15, Micheal Smith,200787,CR-V,Honda,Card,18,26800,2/24/2021 16:58,Atlanta,Georgia,Car Max,Wq-276458,Y,
354,7, Calvin Harris,300804,Model 3,Tesla,Wallet,14,46990,03-08-2021 00:38,Charleston,West Virginia,eBay,KE-597168,Y,
355,15, Micheal Smith,200482,RAV4,Toyota,Wallet,5,26975,5/22/2021 22:59,Greenville,South Carolina,Carvana,Bt-390234,Y,
356,9, Chloe Howells,200261,Escape,Ford,Wallet,13,27185,11/20/2021 20:18,Wilmington,North Carolina,AutoTrader,nu-884771,Y,
357,6, Alex Poppins,100409,Tacoma,Toyota,UPI,1,27150,1/18/2021 16:23,Spartanburg,South Carolina,AutoTrader,oV-295641,Y,
358,18, Susan Boyle,300995,Altima,Nissan,Card,5,24900,4/18/2021 18:02,Jackson,Mississippi,AutoTrader,Rr-683877,Y,
359,17, Maria Garcia,100494,Highlander,Toyota,Internet Banking,13,35855,11/16/2021 12:10,Jackson,Mississippi,AutoTrader,Ce-071102,Y,
360,9, Chloe Howells,200122,Equinox,Chevrolet,UPI,4,26300,08-05-2021 10:13,Jackson,Mississippi,eBay,yo-541261,N,Credit or debit card is expired 
361,20, Ryan Collier,100145,Silverado,Chevrolet,Card,17,34600,5/15/2021 11:17,Bowling Green,Kentucky,Carvana,uo-296017,N,The billing address is invalid 
